CoRoT_ID,period_deleuil,period,e_period,p_deleuil,p,e_p,adivR_deleuil,adivR,e_adivR,b_deleuil,b,e_b,chi2,filter_technique,filter_order,filter_cutoff,filter_numNei
105793995.0,4.860616,4.8609,0.000170782512765942,0.1599,0.1602,0.00017078251276599342,9.66,9.68,0.014142135623730649,1.04,1.07,0.008164965809277266,1.7335548046706082,median_num5_105793995.csv,,,
105819653.0,9.756373,9.7566,0.00014142135623773354,0.0468,0.0466,0.00017078251276599345,13.06,13.08,0.014142135623731154,0.66,0.69,0.01707825127659932,2.368677220197027,median_num5_105819653.csv,,,
105833549.0,2.994279,2.9946,0.000170782512766007,0.1039,0.1037,0.00017078251276599207,6.71,6.72,0.0141421356237309,0.83,0.86,1.1102230246251565e-16,8.514911282088308,median_num5_105833549.csv,,,
105891283.0,95.270554,95.2709,0.00017078251276611534,0.1282,0.128,0.0,97.61,97.61,0.014142135623730146,0.0,0.02,3.469446951953614e-18,170571825.40436774,median_num5_105891283.csv,,,
106017681.0,8.886623,8.8868,0.0001414213562369799,0.1122,0.112,0.00017078251276599277,18.61,18.62,0.017078251276599225,0.0,0.02,0.004714045207910317,45.01919864851558,median_num5_106017681.csv,,,
110839339.0,4.035144,4.0354,0.000170782512765942,0.0941,0.0939,0.0001662045936252927,9.21,9.22,0.014142135623731403,0.64,0.67,0.010679400113155218,8.507716629860266,median_num5_110839339.csv,,,
315198039.0,3.896914,3.8972,0.00017078251276605034,0.0758,0.0756,2.7755575615628914e-17,6.92,6.92,0.0141421356237309,0.0,0.02,3.469446951953614e-18,1899.1002606034228,median_num5_315198039.csv,,,
315211361.0,1.900078,1.9003,0.00014142135623735675,0.1383,0.1381,4.9999999999994487e-05,6.34,6.36,0.0141421356237309,0.44,0.46,5.551115123125783e-17,222.4606229835789,median_num5_315211361.csv,,,
315239728.0,9.243751,9.244,0.0001414213562369799,0.0801,0.0799,1.3877787807814457e-17,35.22,35.23,0.017078251276598705,0.0,0.02,3.469446951953614e-18,3562.399340204695,median_num5_315239728.csv,,,
652180991.0,5.208129,5.2084,0.000170782512765942,0.0585,0.0583,0.0001639359631075503,5.65,5.67,0.014142135623731027,0.67,0.7,0.0078062474979979654,7.015133884961189,median_num5_652180991.csv,,,
100725706.0,13.24016,13.2404,0.0001414213562369799,0.1483,0.1481,0.00017078251276599342,22.36,22.38,0.017078251276599225,0.92,0.95,0.0,15.529676961659046,median_num7_100725706.csv,,,
101086161.0,6.21238,6.2127,0.00017078251276598532,0.0892,0.089,0.0001732050807568877,11.93,11.94,0.014142135623730649,0.82,0.85,0.004330127018922197,14.20452680069474,median_num7_101086161.csv,,,
101368192.0,4.25667,4.2565,0.000170782512765942,0.0661,0.0659,0.00013997084244475158,8.23,8.21,0.014142135623730649,0.48,0.51,0.00451753951452626,30.063050802272894,median_num7_101368192.csv,,,
102671819.0,2.828042,2.8283,0.000170782512766007,0.1309,0.1307,0.00017078251276599342,7.81,7.82,0.014142135623731025,0.63,0.66,0.008164965809277268,4.511175236494257,median_num7_102671819.csv,,,
102764809.0,4.037928,4.0382,0.00017078251276598532,0.1116,0.1114,0.00011180339887498804,9.13,9.14,0.014142135623731402,0.74,0.77,2.220446049250313e-16,42.188653117844495,median_num7_102764809.csv,,,
102890318.0,1.508956,1.5092,0.00014142135623738814,0.141,0.1408,0.00011180339887498648,4.62,4.63,0.0141421356237309,0.51,0.54,0.0,99.03273334952975,median_num7_102890318.csv,,,
102912369.0,9.201536,9.2014,0.00014142135623748236,0.1021,0.1019,2.7755575615628914e-17,17.03,17.06,0.01707825127659871,0.01,0.03,6.938893903907228e-18,1630.0968446248362,median_num7_102912369.csv,,,
105209106.0,4.204644,4.2049,0.00017078251276602866,0.0771,0.0769,0.00014142135623730962,6.2,6.2,0.0141421356237309,0.0,0.02,0.0047140452079103175,40.114897207986786,median_num7_105209106.csv,,,
105793995.0,4.860616,4.8609,0.00017078251276594198,0.1599,0.1597,0.00017078251276599345,9.66,9.67,0.014142135623730649,1.04,1.07,0.0050000000000000044,1.8407469209549367,median_num7_105793995.csv,,,
105819653.0,9.756373,9.7566,0.00014142135623773354,0.0468,0.0466,0.00017078251276599345,13.06,13.08,0.014142135623731154,0.66,0.69,0.01707825127659932,2.92946639676907,median_num7_105819653.csv,,,
105833549.0,2.994279,2.9946,0.000170782512766007,0.1039,0.1037,0.00017078251276599207,6.71,6.72,0.0141421356237309,0.83,0.86,1.1102230246251565e-16,10.511403431796426,median_num7_105833549.csv,,,
105891283.0,95.270554,95.2709,0.00017078251276611534,0.1282,0.128,0.0,97.61,97.61,0.014142135623730146,0.0,0.02,3.469446951953614e-18,171771123.6817698,median_num7_105891283.csv,,,
106017681.0,8.886623,8.8868,0.0001414213562369799,0.1122,0.112,0.00017078251276599277,18.61,18.62,0.017078251276599225,0.0,0.02,0.004714045207910317,45.47932722909272,median_num7_106017681.csv,,,
110839339.0,4.035144,4.0354,0.000170782512765942,0.0941,0.0939,0.0001662045936252927,9.21,9.22,0.014142135623731403,0.64,0.67,0.010679400113155218,8.41772501683808,median_num7_110839339.csv,,,
315198039.0,3.896914,3.8972,0.00017078251276605034,0.0758,0.0756,2.7755575615628914e-17,6.92,6.92,0.0141421356237309,0.0,0.02,3.469446951953614e-18,1929.2885464047818,median_num7_315198039.csv,,,
315211361.0,1.900078,1.9003,0.00014142135623735675,0.1383,0.1381,4.9999999999994487e-05,6.34,6.36,0.0141421356237309,0.44,0.46,5.551115123125783e-17,234.2406269280996,median_num7_315211361.csv,,,
315239728.0,9.243751,9.244,0.0001414213562369799,0.0801,0.0799,1.3877787807814457e-17,35.22,35.23,0.017078251276598705,0.0,0.02,3.469446951953614e-18,8142.583780545522,median_num7_315239728.csv,,,
652180991.0,5.208129,5.2084,0.000170782512765942,0.0585,0.0583,0.0001639359631075503,5.65,5.67,0.014142135623731027,0.67,0.7,0.0078062474979979654,7.386485029214314,median_num7_652180991.csv,,,
100725706.0,13.24016,13.2404,0.0001414213562369799,0.1483,0.1481,0.00017078251276599342,22.36,22.38,0.017078251276599225,0.92,0.95,0.0,30.32769250323416,median_num11_100725706.csv,,,
101086161.0,6.21238,6.2127,0.00017078251276598534,0.0892,0.089,0.00018070158058105027,11.93,11.94,0.014142135623730649,0.82,0.85,0.0034992710611188296,16.896798406556748,median_num11_101086161.csv,,,
101368192.0,4.25667,4.2565,0.00017078251276594198,0.0661,0.0659,0.00014907119849998454,8.23,8.21,0.014142135623730649,0.48,0.51,0.0037267799624996537,31.569099002601245,median_num11_101368192.csv,,,
102671819.0,2.828042,2.8283,0.000170782512766007,0.1309,0.1307,0.0001639359631075497,7.81,7.82,0.014142135623731027,0.63,0.66,0.0078062474979980045,5.32727261348844,median_num11_102671819.csv,,,
102764809.0,4.037928,4.0382,0.00017078251276598534,0.1116,0.1114,8.164965809277494e-05,9.13,9.14,0.014142135623731403,0.74,0.77,2.220446049250313e-16,54.34736533695453,median_num11_102764809.csv,,,
102890318.0,1.508956,1.5092,0.00014142135623738814,0.141,0.1408,8.164965809276361e-05,4.62,4.63,0.0141421356237309,0.51,0.54,0.0,101.69482838999613,median_num11_102890318.csv,,,
102912369.0,9.201536,9.2014,0.00014142135623748236,0.1021,0.1019,2.7755575615628914e-17,17.03,17.06,0.01707825127659871,0.01,0.03,6.938893903907228e-18,1725.2827552511935,median_num11_102912369.csv,,,
105209106.0,4.204644,4.2049,0.00017078251276602866,0.0771,0.0769,0.00014142135623730962,6.2,6.2,0.0141421356237309,0.0,0.02,0.0047140452079103175,41.57320000420833,median_num11_105209106.csv,,,
105793995.0,4.860616,4.8609,0.000170782512765942,0.1599,0.1597,0.00017078251276599342,9.66,9.67,0.014142135623730649,1.04,1.07,0.0,3.0567629371444913,median_num11_105793995.csv,,,
105819653.0,9.756373,9.7565,0.00014142135623773354,0.0468,0.0466,0.0001678191446352962,13.06,13.06,0.014142135623731152,0.66,0.69,0.016781914463529602,3.574988558286987,median_num11_105819653.csv,,,
105833549.0,2.994279,2.9946,0.000170782512766007,0.1039,0.1037,0.00011180339887498801,6.71,6.72,0.0141421356237309,0.83,0.86,1.1102230246251565e-16,21.496513675857845,median_num11_105833549.csv,,,
105891283.0,95.270554,95.2709,0.00017078251276611534,0.1282,0.128,0.0,97.61,97.61,0.014142135623730146,0.0,0.02,3.469446951953614e-18,173134550.93088356,median_num11_105891283.csv,,,
106017681.0,8.886623,8.8868,0.0001414213562369799,0.1122,0.112,0.00017078251276599277,18.61,18.62,0.017078251276599225,0.0,0.02,0.004714045207910317,45.93200134213056,median_num11_106017681.csv,,,
110839339.0,4.035144,4.0354,0.000170782512765942,0.0941,0.0939,0.00016943282737768724,9.21,9.22,0.014142135623731402,0.64,0.67,0.010301575072754265,8.964395526215167,median_num11_110839339.csv,,,
315198039.0,3.896914,3.8972,0.00017078251276605034,0.0758,0.0756,2.7755575615628914e-17,6.92,6.92,0.0141421356237309,0.0,0.02,3.469446951953614e-18,2215.8026379874036,median_num11_315198039.csv,,,
315211361.0,1.900078,1.9003,0.00014142135623735675,0.1383,0.1381,4.9999999999994487e-05,6.34,6.36,0.0141421356237309,0.44,0.46,5.551115123125783e-17,237.5819483774324,median_num11_315211361.csv,,,
315239728.0,9.243751,9.244,0.0001414213562369799,0.0801,0.0799,1.3877787807814457e-17,35.22,35.23,0.017078251276598705,0.0,0.02,3.469446951953614e-18,6530.146695276095,median_num11_315239728.csv,,,
652180991.0,5.208129,5.2084,0.000170782512765942,0.0585,0.0583,0.00016812693617224684,5.65,5.67,0.014142135623731027,0.67,0.7,0.007483314773547855,7.610429428030089,median_num11_652180991.csv,,,
100725706.0,13.24016,13.2404,0.0001414213562369799,0.1483,0.1482,0.00017078251276599345,22.36,22.39,0.017078251276599225,0.92,0.95,0.0050000000000000044,7.591857767147281,median_num3_100725706.csv,,,
101086161.0,6.21238,6.2127,0.00017078251276598534,0.0892,0.089,0.00016329931618554516,11.93,11.94,0.01414213562373065,0.82,0.85,0.00471404520791032,11.404807398815077,median_num3_101086161.csv,,,
101368192.0,4.25667,4.2565,0.000170782512765942,0.0661,0.0659,0.00013997084244475158,8.23,8.21,0.014142135623730649,0.48,0.51,0.00451753951452626,26.578223686519475,median_num3_101368192.csv,,,
102671819.0,2.828042,2.8283,0.000170782512766007,0.1309,0.1307,0.00017078251276599342,7.81,7.82,0.014142135623731025,0.63,0.66,0.008164965809277268,3.8876082467268502,median_num3_102671819.csv,,,
102764809.0,4.037928,4.0382,0.00017078251276598534,0.1116,0.1114,0.0001707825127659921,9.13,9.14,0.014142135623731403,0.74,0.77,2.220446049250313e-16,34.46196957848747,median_num3_102764809.csv,,,
102890318.0,1.508956,1.5092,0.00014142135623738814,0.141,0.1408,0.00011180339887498648,4.62,4.63,0.0141421356237309,0.51,0.54,0.0,92.42769263053621,median_num3_102890318.csv,,,
102912369.0,9.201536,9.2014,0.00014142135623748236,0.1021,0.1019,2.7755575615628914e-17,17.03,17.06,0.01707825127659871,0.01,0.03,6.938893903907228e-18,1422.6368876197598,median_num3_102912369.csv,,,
105209106.0,4.204644,4.2049,0.00017078251276602866,0.0771,0.0769,0.0001642851769855166,6.2,6.2,0.0141421356237309,0.0,0.02,0.004556450995538137,39.147613028781244,median_num3_105209106.csv,,,
105793995.0,4.860616,4.8604,0.00017078251276594198,0.1599,0.1602,0.00017078251276599345,9.66,9.64,0.014142135623730649,1.04,1.06,0.011180339887498959,1.6036424272820895,median_num3_105793995.csv,,,
105819653.0,9.756373,9.7566,0.00014142135623773354,0.0468,0.0466,0.00017078251276599345,13.06,13.08,0.014142135623731154,0.66,0.69,0.01707825127659932,2.6245220540472896,median_num3_105819653.csv,,,
105833549.0,2.994279,2.9946,0.000170782512766007,0.1039,0.1037,0.00017078251276599207,6.71,6.72,0.0141421356237309,0.83,0.86,1.1102230246251565e-16,6.9262189606061915,median_num3_105833549.csv,,,
105891283.0,95.270554,95.2709,0.00017078251276611534,0.1282,0.128,0.0,97.61,97.61,0.014142135623730146,0.0,0.02,3.469446951953614e-18,176927.46218925083,median_num3_105891283.csv,,,
106017681.0,8.886623,8.8868,0.0001414213562369799,0.1122,0.112,0.00017078251276599277,18.61,18.62,0.017078251276599225,0.0,0.02,0.004714045207910317,45.38123763728551,median_num3_106017681.csv,,,
110839339.0,4.035144,4.0354,0.000170782512765942,0.0941,0.0939,0.00016613020151776307,9.21,9.22,0.014142135623731403,0.64,0.67,0.010964800185146523,7.669386273402193,median_num3_110839339.csv,,,
315198039.0,3.896914,3.8972,0.00017078251276605034,0.0758,0.0756,1.3877787807814457e-17,6.92,6.92,0.0141421356237309,0.0,0.02,0.004714045207910317,1800.7921076406874,median_num3_315198039.csv,,,
315211361.0,1.900078,1.9003,0.00014142135623735675,0.1383,0.1381,4.9999999999994487e-05,6.34,6.36,0.0141421356237309,0.44,0.46,5.551115123125783e-17,218.68148966449544,median_num3_315211361.csv,,,
315239728.0,9.243751,9.244,0.0001414213562369799,0.0801,0.0799,1.3877787807814457e-17,35.22,35.23,0.017078251276598705,0.0,0.02,3.469446951953614e-18,2548.954925471342,median_num3_315239728.csv,,,
652180991.0,5.208129,5.2084,0.000170782512765942,0.0585,0.0583,0.0001639359631075503,5.65,5.67,0.014142135623731027,0.67,0.7,0.0078062474979979654,7.571373026200385,median_num3_652180991.csv,,,
101086161.0,6.21238,6.2127,0.00017078251276598534,0.0892,0.089,0.00018070158058105027,11.93,11.94,0.014142135623730649,0.82,0.85,0.0034992710611188296,14.384704698092266,f09,,,
106017681.0,8.886623,8.8868,0.0001414213562369799,0.1122,0.112,0.00014142135623730766,18.61,18.62,0.017078251276599225,0.0,0.02,0.0047140452079103175,52.200180299502875,f09,,,
105209106.0,4.204644,4.2049,0.00017078251276602866,0.0771,0.0769,0.00014142135623730962,6.2,6.2,0.0141421356237309,0.0,0.02,0.0047140452079103175,40.48237356596845,f09,,,
315239728.0,9.243751,9.244,0.0001414213562369799,0.0801,0.0799,1.3877787807814457e-17,35.22,35.23,0.017078251276598705,0.0,0.02,3.469446951953614e-18,3101.730667275306,f09,,,
102912369.0,9.201536,9.2014,0.00014142135623748236,0.1021,0.1019,2.7755575615628914e-17,17.03,17.06,0.01707825127659871,0.01,0.03,6.938893903907228e-18,1662.0098071510618,f09,,,
105833549.0,2.994279,2.9946,0.00017078251276600697,0.1039,0.1037,0.00014142135623730764,6.71,6.72,0.014142135623730899,0.83,0.86,2.220446049250313e-16,18.617685222491033,f09,,,
315198039.0,3.896914,3.8972,0.00017078251276605034,0.0758,0.0756,2.7755575615628914e-17,6.92,6.92,0.0141421356237309,0.0,0.02,3.469446951953614e-18,1941.602812917619,f09,,,
102764809.0,4.037928,4.0382,0.00017078251276598534,0.1116,0.1114,8.164965809277494e-05,9.13,9.14,0.014142135623731403,0.74,0.77,2.220446049250313e-16,54.97505584367327,f09,,,
101368192.0,4.25667,4.2565,0.00017078251276594198,0.0661,0.0659,0.00014907119849998454,8.23,8.21,0.014142135623730649,0.48,0.51,0.0037267799624996537,30.81755410209574,f09,,,
652180991.0,5.208129,5.2084,0.000170782512765942,0.0585,0.0583,0.00016812693617224684,5.65,5.67,0.014142135623731027,0.67,0.7,0.007483314773547855,7.580500161302149,f09,,,
102671819.0,2.828042,2.8283,0.000170782512766007,0.1309,0.1307,0.00016428517698551618,7.81,7.82,0.014142135623731025,0.63,0.66,0.008022459821756393,4.944955602299805,f09,,,
110839339.0,4.035144,4.0354,0.000170782512765942,0.0941,0.0939,0.00016943282737768724,9.21,9.22,0.014142135623731402,0.64,0.67,0.010301575072754265,8.43527351831601,f09,,,
315211361.0,1.900078,1.9003,0.00014142135623735675,0.1383,0.1381,4.9999999999994487e-05,6.34,6.36,0.0141421356237309,0.44,0.46,5.551115123125783e-17,234.23760141042584,f09,,,
105819653.0,9.756373,9.7566,0.00014142135623773354,0.0468,0.0466,0.00017078251276599345,13.06,13.08,0.014142135623731154,0.66,0.69,0.01707825127659932,2.4414590628376462,f09,,,
105793995.0,4.860616,4.8604,0.00017078251276594198,0.1599,0.1602,0.00017078251276599345,9.66,9.64,0.014142135623730649,1.04,1.06,0.011180339887498959,1.60699975169699,f09,,,
105891283.0,95.270554,95.2709,0.00017078251276611534,0.1282,0.128,0.0,97.61,97.61,0.014142135623730146,0.0,0.02,3.469446951953614e-18,7025.738413208807,f09,,,
102890318.0,1.508956,1.5092,0.00014142135623738814,0.141,0.1408,8.164965809276361e-05,4.62,4.63,0.0141421356237309,0.51,0.54,0.0,111.30174927827116,f09,,,
100725706.0,13.24016,13.2404,0.0001414213562369799,0.1483,0.1481,0.00017078251276599342,22.36,22.38,0.017078251276599225,0.92,0.95,0.0,14.740353529152951,f09,,,
102912369.0,9.201536,9.2014,0.00014142135623748236,0.1021,0.1019,2.7755575615628914e-17,17.03,17.06,0.01707825127659871,0.01,0.03,6.938893903907228e-18,1668.5635519937225,f07,,,
101368192.0,4.25667,4.2565,0.00017078251276594198,0.0661,0.0659,0.00014907119849998454,8.23,8.21,0.014142135623730649,0.48,0.51,0.0037267799624996537,32.00586201371562,f07,,,
102890318.0,1.508956,1.5092,0.00014142135623738814,0.141,0.1408,8.164965809276361e-05,4.62,4.63,0.0141421356237309,0.51,0.54,0.0,117.58382188629251,f07,,,
110839339.0,4.035144,4.0354,0.000170782512765942,0.0941,0.0939,0.00016943282737768724,9.21,9.22,0.014142135623731402,0.64,0.67,0.010301575072754265,8.715867970958637,f07,,,
101086161.0,6.21238,6.2127,0.00017078251276598532,0.0892,0.089,0.00017078251276599277,11.93,11.94,0.014142135623730649,0.82,0.85,3.3306690738754696e-16,15.467798356634898,f07,,,
102764809.0,4.037928,4.0382,0.00017078251276598534,0.1116,0.1114,8.164965809277494e-05,9.13,9.14,0.014142135623731403,0.74,0.77,2.220446049250313e-16,63.94518331478726,f07,,,
315211361.0,1.900078,1.9003,0.00014142135623735675,0.1383,0.1381,4.9999999999994487e-05,6.34,6.36,0.0141421356237309,0.44,0.46,5.551115123125783e-17,240.4044415651161,f07,,,
102671819.0,2.828042,2.8283,0.000170782512766007,0.1309,0.1307,0.00016812693617224608,7.81,7.82,0.014142135623731025,0.63,0.66,0.00748331477354789,5.4360323312301295,f07,,,
315239728.0,9.243751,9.244,0.0001414213562369799,0.0801,0.0799,1.3877787807814457e-17,35.22,35.23,0.017078251276598705,0.0,0.02,3.469446951953614e-18,3357.476797702394,f07,,,
105209106.0,4.204644,4.2049,0.00017078251276602866,0.0771,0.0769,0.00014142135623730962,6.2,6.2,0.0141421356237309,0.0,0.02,0.0047140452079103175,41.61749478002321,f07,,,
315198039.0,3.896914,3.8972,0.00017078251276605034,0.0758,0.0756,2.7755575615628914e-17,6.92,6.92,0.0141421356237309,0.0,0.02,3.469446951953614e-18,2007.0975332594167,f07,,,
652180991.0,5.208129,5.2084,0.000170782512765942,0.0585,0.0583,0.00016812693617224684,5.65,5.67,0.014142135623731027,0.67,0.7,0.007483314773547855,8.006707115855306,f07,,,
106017681.0,8.886623,8.8868,0.0001414213562369799,0.1122,0.112,0.00014142135623730766,18.61,18.62,0.017078251276599225,0.0,0.02,0.0047140452079103175,54.89170296289336,f07,,,
105833549.0,2.994279,2.9946,0.000170782512766007,0.1039,0.1037,0.00011180339887498801,6.71,6.72,0.0141421356237309,0.83,0.86,1.1102230246251565e-16,24.098335927115997,f07,,,
105793995.0,4.860616,4.8606,0.000170782512765942,0.1599,0.1597,0.00017078251276599342,9.66,9.68,0.014142135623730649,1.04,1.06,0.008164965809277266,1.5832280952921969,f07,,,
100725706.0,13.24016,13.2404,0.0001414213562369799,0.1483,0.1481,0.00017078251276599342,22.36,22.38,0.017078251276599225,0.92,0.95,0.0,17.444044161784586,f07,,,
105891283.0,95.270554,95.2709,0.00017078251276611534,0.1282,0.128,0.0,97.61,97.61,0.014142135623730146,0.0,0.02,3.469446951953614e-18,4832.834522929351,f07,,,
105819653.0,9.756373,9.7566,0.00014142135623773354,0.0468,0.0466,0.00017078251276599345,13.06,13.08,0.014142135623731154,0.66,0.69,0.01707825127659932,2.549449628106005,f07,,,
652180991.0,5.208129,5.2084,0.000170782512765942,0.0585,0.0583,0.00016812693617224684,5.65,5.67,0.014142135623731027,0.67,0.7,0.007483314773547855,7.7700551095917465,f08,,,
106017681.0,8.886623,8.8868,0.0001414213562369799,0.1122,0.112,0.00014142135623730766,18.61,18.62,0.017078251276599225,0.0,0.02,0.0047140452079103175,53.37575107330226,f08,,,
315198039.0,3.896914,3.8972,0.00017078251276605034,0.0758,0.0756,2.7755575615628914e-17,6.92,6.92,0.0141421356237309,0.0,0.02,3.469446951953614e-18,1969.0304875789523,f08,,,
110839339.0,4.035144,4.0354,0.000170782512765942,0.0941,0.0939,0.00016943282737768724,9.21,9.22,0.014142135623731402,0.64,0.67,0.010301575072754265,8.557438033398432,f08,,,
105891283.0,95.270554,95.2709,0.00017078251276611534,0.1282,0.128,0.0,97.61,97.61,0.014142135623730146,0.0,0.02,3.469446951953614e-18,5807.94521910241,f08,,,
315211361.0,1.900078,1.9003,0.00014142135623735675,0.1383,0.1381,4.9999999999994487e-05,6.34,6.36,0.0141421356237309,0.44,0.46,5.551115123125783e-17,236.93906618688996,f08,,,
315239728.0,9.243751,9.244,0.0001414213562369799,0.0801,0.0799,1.3877787807814457e-17,35.22,35.23,0.017078251276598705,0.0,0.02,3.469446951953614e-18,3208.8799929037896,f08,,,
105209106.0,4.204644,4.2049,0.00017078251276602866,0.0771,0.0769,0.00014142135623730962,6.2,6.2,0.0141421356237309,0.0,0.02,0.0047140452079103175,41.00291213478097,f08,,,
102890318.0,1.508956,1.5092,0.00014142135623738814,0.141,0.1408,8.164965809276361e-05,4.62,4.63,0.0141421356237309,0.51,0.54,0.0,114.01068724192216,f08,,,
102764809.0,4.037928,4.0382,0.00017078251276598534,0.1116,0.1114,8.164965809277494e-05,9.13,9.14,0.014142135623731403,0.74,0.77,2.220446049250313e-16,58.82815483422237,f08,,,
100725706.0,13.24016,13.2404,0.0001414213562369799,0.1483,0.1481,0.00017078251276599342,22.36,22.38,0.017078251276599225,0.92,0.95,0.0,15.872060223159664,f08,,,
