CoRoT_ID,period_deleuil,period,e_period,p_deleuil,p,e_p,adivR_deleuil,adivR,e_adivR,b_deleuil,b,e_b,chi2,filter_technique,filter_order,filter_cutoff,filter_numNei
106017681.0,8.886623,8.8868,0.0001414213562369799,0.1122,0.112,0.00017078251276599277,18.61,18.62,0.017078251276599225,0.0,0.02,0.004714045207910317,21.12877570800004,bessel,n1,f05,
110839339.0,4.035144,4.0354,0.00017078251276594198,0.0941,0.0939,0.00017371499377853198,9.21,9.22,0.014142135623731403,0.64,0.67,0.01488771710866366,5.8932321764621225,bessel,n1,f05,
315198039.0,3.896914,3.8972,0.00017078251276605034,0.0758,0.0756,1.3877787807814457e-17,6.92,6.92,0.0141421356237309,0.0,0.02,0.004714045207910317,426.0037733871267,bessel,n1,f05,
315211361.0,1.900078,1.9003,0.00014142135623735673,0.1383,0.1381,8.164965809277494e-05,6.34,6.36,0.014142135623730899,0.44,0.46,5.551115123125783e-17,113.89627517510773,bessel,n1,f05,
315239728.0,9.243751,9.244,0.0001414213562369799,0.0801,0.0799,1.3877787807814457e-17,35.22,35.23,0.017078251276598705,0.0,0.02,0.004714045207910317,255.9006179544567,bessel,n1,f05,
652180991.0,5.208129,5.2084,0.000170782512765942,0.0585,0.0583,0.00016613020151776378,5.65,5.67,0.014142135623731027,0.67,0.7,0.010964800185146475,4.668241844222244,bessel,n1,f05,
100725706.0,13.24016,13.2404,0.0001414213562369799,0.1483,0.1481,0.00017078251276599342,22.36,22.38,0.017078251276599225,0.92,0.95,0.0,4.798213016964746,bessel,n1,f06,
101086161.0,6.21238,6.2127,0.00017078251276598532,0.0892,0.089,0.00017078251276599277,11.93,11.94,0.014142135623730649,0.82,0.85,0.0050000000000000044,8.698096715256483,bessel,n1,f06,
101368192.0,4.25667,4.2565,0.000170782512765942,0.0661,0.0659,0.00016211413181933535,8.23,8.21,0.01414213562373065,0.48,0.51,0.006555547773570895,18.786512385436776,bessel,n1,f06,
102671819.0,2.828042,2.8283,0.000170782512766007,0.1309,0.1307,0.00017535085525218562,7.81,7.82,0.014142135623731025,0.63,0.66,0.009116056881941469,4.086823245547776,bessel,n1,f06,
102764809.0,4.037928,4.0382,0.00017078251276598537,0.1116,0.1114,0.00014142135623730766,9.13,9.14,0.014142135623731403,0.74,0.77,1.1102230246251565e-16,30.42847866820361,bessel,n1,f06,
102890318.0,1.508956,1.5092,0.00014142135623738814,0.141,0.1408,0.00011180339887498648,4.62,4.63,0.0141421356237309,0.51,0.54,0.0,78.9921638507611,bessel,n1,f06,
102912369.0,9.201536,9.2014,0.00014142135623748233,0.1021,0.1019,4.163336342344337e-17,17.03,17.06,0.017078251276598705,0.01,0.03,0.007071067811865475,372.8772229367882,bessel,n1,f06,
105209106.0,4.204644,4.2049,0.00017078251276602866,0.0771,0.0769,0.00017078251276599277,6.2,6.2,0.0141421356237309,0.0,0.02,0.004714045207910317,23.931779784983856,bessel,n1,f06,
