CoRoT_ID,period_deleuil,period,e_period,p_deleuil,p,e_p,adivR_deleuil,adivR,e_adivR,b_deleuil,b,e_b,chi2,filter_technique,filter_order,filter_cutoff,filter_numNei
105209106.0,4.204644,4.22,0.003881791002365456,0.0771,0.06,1.9046158684376738e-18,6.2,6.22,0.003881791002365456,0.0,0.02,0.0012939303341218233,10.482066155874893,bessel,n1,f04,
105793995.0,4.860616,4.88,0.0016019023738142652,0.1599,0.14,0.0013752350272169115,9.66,9.67,0.0016019023738142225,1.04,1.04,0.001770412536696678,0.8214536245659044,bessel,n1,f04,
105819653.0,9.756373,9.74,0.0019096564341013478,0.0468,0.03,0.0006751655071448066,13.06,13.04,0.0019096564341014156,0.66,0.69,0.0023061292368623237,0.6335539099723795,bessel,n1,f04,
105833549.0,2.994279,2.97,0.0023451370822490563,0.1039,0.08,0.000718048653548697,6.71,6.69,0.0023451370822490667,0.83,0.83,0.002872194614194788,3.8315222905121793,bessel,n1,f04,
105891283.0,95.270554,95.29,0.0038817910023658,0.1282,0.11,7.618463473750695e-18,97.61,97.63,0.003881791002365249,0.0,0.02,0.0012939303341218233,216.49605255382752,bessel,n1,f04,
106017681.0,8.886623,8.91,0.0035307475734284903,0.1122,0.09,3.46475008659752e-18,18.61,18.62,0.004263782773520447,0.0,0.02,0.00117691585780948,9.406615390065035,bessel,n1,f04,
110839339.0,4.035144,4.02,0.0025099517714754806,0.0941,0.07,0.0006210519989632934,9.21,9.19,0.00250995177147557,0.64,0.67,0.0032070987321515523,1.8033472154453702,bessel,n1,f04,
315198039.0,3.896914,3.92,0.0038817910023654727,0.0758,0.06,1.9046158684376738e-18,6.92,6.94,0.003881791002365455,0.0,0.02,0.0012939303341218233,304.7264473358987,bessel,n1,f04,
315211361.0,1.900078,1.88,0.007661859001132191,0.1383,0.12,1.2452053984800993e-17,6.34,6.32,0.006344622020662214,0.44,0.46,7.471232390880596e-17,66.6294605552405,bessel,n1,f04,
315239728.0,9.243751,9.26,0.003530747573428365,0.0801,0.06,1.73237504329876e-18,35.22,35.25,0.004263782773520318,0.0,0.02,0.00117691585780948,163.9919023412461,bessel,n1,f04,
652180991.0,5.208129,5.19,0.0019096564341013816,0.0585,0.05,0.0006751655071448068,5.65,5.63,0.0019096564341013987,0.67,0.7,0.0023061292368623215,2.563009234233669,bessel,n1,f04,
100725706.0,13.24016,13.22,0.0030439384858491777,0.1483,0.13,0.0009320120123438356,22.36,22.34,0.0036759049492222115,0.92,0.94,0.001784667130745037,3.6116882007309004,bessel,n1,f05,
101086161.0,6.21238,6.19,0.0027152374185085123,0.0892,0.07,2.6644836214601443e-18,11.93,11.91,0.0027152374185084637,0.82,0.85,0.0032789606989131466,3.0811319496151297,bessel,n1,f05,
101368192.0,4.25667,4.24,0.0027152374185085123,0.0661,0.05,2.6644836214601443e-18,8.23,8.21,0.0027152374185084637,0.48,0.51,0.003278960698913153,6.307223847094859,bessel,n1,f05,
102671819.0,2.828042,2.85,0.0023451370822490775,0.1309,0.11,0.000718048653548697,7.81,7.82,0.002345137082249087,0.63,0.66,0.002872194614194792,1.9140657693579366,bessel,n1,f05,
102764809.0,4.037928,4.04,0.004806543835870319,0.1116,0.1,9.433397786291249e-18,9.13,9.13,0.00480654383587049,0.74,0.77,0.0016993698702071588,18.239863954233503,bessel,n1,f05,
102890318.0,1.508956,1.49,0.005269718097407881,0.141,0.12,0.0015428154827035671,4.62,4.6,0.0043637411597571354,0.51,0.54,3.425738543291347e-17,59.12520038192622,bessel,n1,f05,
102912369.0,9.201536,9.19,0.00304393848584934,0.1021,0.08,0.0,17.03,17.06,0.003675904949222099,0.01,0.03,0.0015219692429246214,227.8640754764191,bessel,n1,f05,
105209106.0,4.204644,4.22,0.003881791002365456,0.0771,0.06,1.9046158684376738e-18,6.2,6.22,0.003881791002365456,0.0,0.02,0.0012939303341218233,10.07948540538625,bessel,n1,f05,
105793995.0,4.860616,4.85,0.0015564420168137582,0.1599,0.14,0.0013127919531463002,9.66,9.66,0.0015564420168137168,1.04,1.04,0.001703241788926598,0.8132157454639192,bessel,n1,f05,
105819653.0,9.756373,9.76,0.0019096564341013478,0.0468,0.04,0.0006751655071448066,13.06,13.05,0.0019096564341014156,0.66,0.69,0.0023061292368623237,0.6256392961274205,bessel,n1,f05,
105833549.0,2.994279,2.97,0.0025099517714754697,0.1039,0.09,0.0008783001598728108,6.71,6.7,0.0025099517714754806,0.83,0.86,0.002823340001712555,3.2773148708500015,bessel,n1,f05,
105891283.0,95.270554,95.29,0.0038817910023658,0.1282,0.11,7.618463473750695e-18,97.61,97.63,0.003881791002365249,0.0,0.02,0.0012939303341218233,214.61328377015647,bessel,n1,f05,
106017681.0,8.886623,8.91,0.0035307475734284903,0.1122,0.09,3.46475008659752e-18,18.61,18.62,0.004263782773520447,0.0,0.02,0.00117691585780948,9.27258974247964,bessel,n1,f05,
110839339.0,4.035144,4.02,0.0023451370822490667,0.0941,0.07,0.000718048653548697,9.21,9.19,0.00234513708224915,0.64,0.67,0.002872194614194792,1.7924079486708693,bessel,n1,f05,
315198039.0,3.896914,3.92,0.0038817910023654727,0.0758,0.06,1.9046158684376738e-18,6.92,6.94,0.003881791002365455,0.0,0.02,0.0012939303341218233,296.05098870839674,bessel,n1,f05,
315211361.0,1.900078,1.88,0.007661859001132191,0.1383,0.12,1.2452053984800993e-17,6.34,6.32,0.006344622020662214,0.44,0.46,7.471232390880596e-17,64.68618705904024,bessel,n1,f05,
315239728.0,9.243751,9.26,0.003530747573428365,0.0801,0.06,1.73237504329876e-18,35.22,35.25,0.004263782773520318,0.0,0.02,0.00117691585780948,155.66428616535399,bessel,n1,f05,
652180991.0,5.208129,5.19,0.0022090346883509404,0.0585,0.05,0.0007363448961169828,5.65,5.63,0.00220903468835096,0.67,0.7,0.002550773543937277,2.4511532190722685,bessel,n1,f05,
100725706.0,13.24016,13.22,0.002474210994065087,0.1483,0.13,0.0008247369980217138,22.36,22.34,0.002987893638713466,0.92,0.94,0.0018670777886894661,3.431048734934863,bessel,n1,f06,
101086161.0,6.21238,6.19,0.0027152374185085123,0.0892,0.07,2.6644836214601443e-18,11.93,11.91,0.0027152374185084637,0.82,0.85,0.0032789606989131466,3.0100285625710215,bessel,n1,f06,
101368192.0,4.25667,4.24,0.0027152374185085123,0.0661,0.05,2.6644836214601443e-18,8.23,8.21,0.0027152374185084637,0.48,0.51,0.003278960698913153,6.209368388941439,bessel,n1,f06,
102671819.0,2.828042,2.85,0.0020941725760953386,0.1309,0.11,0.0007254426603229045,7.81,7.82,0.002094172576095348,0.63,0.66,0.0023366687140446087,1.9602936588034139,bessel,n1,f06,
102764809.0,4.037928,4.03,0.004806543835870319,0.1116,0.1,9.433397786291249e-18,9.13,9.11,0.00480654383587049,0.74,0.77,0.0016993698702071588,16.747055305931305,bessel,n1,f06,
102890318.0,1.508956,1.49,0.005269718097407881,0.141,0.13,0.0015428154827035671,4.62,4.6,0.0043637411597571354,0.51,0.54,3.425738543291347e-17,57.845964167575964,bessel,n1,f06,
102912369.0,9.201536,9.19,0.00304393848584934,0.1021,0.08,0.0,17.03,17.06,0.003675904949222099,0.01,0.03,0.0015219692429246214,225.42857245655088,bessel,n1,f06,
105209106.0,4.204644,4.22,0.003881791002365456,0.0771,0.06,1.9046158684376738e-18,6.2,6.22,0.003881791002365456,0.0,0.02,0.0012939303341218233,9.766336035133806,bessel,n1,f06,
105793995.0,4.860616,4.88,0.0014760430336328801,0.1599,0.14,0.001380711829997163,9.66,9.68,0.0014760430336328407,1.04,1.04,0.0015436827546058966,0.8202459567027989,bessel,n1,f06,
105819653.0,9.756373,9.74,0.0019096564341013478,0.0468,0.04,0.0006751655071448066,13.06,13.05,0.0019096564341014156,0.66,0.69,0.0023061292368623237,0.6077835962473835,bessel,n1,f06,
105833549.0,2.994279,3.01,0.0033435082632604475,0.1039,0.09,3.281010693557598e-18,6.71,6.7,0.0033435082632604627,0.83,0.85,0.0026432753718742454,2.8724214754260973,bessel,n1,f06,
105891283.0,95.270554,95.29,0.0038817910023658,0.1282,0.11,7.618463473750695e-18,97.61,97.63,0.003881791002365249,0.0,0.02,0.0012939303341218233,214.21344154955173,bessel,n1,f06,
106017681.0,8.886623,8.91,0.0035307475734284903,0.1122,0.09,3.46475008659752e-18,18.61,18.62,0.004263782773520447,0.0,0.02,0.00117691585780948,9.200814365492345,bessel,n1,f06,
110839339.0,4.035144,4.02,0.0023451370822490667,0.0941,0.07,0.000718048653548697,9.21,9.19,0.00234513708224915,0.64,0.67,0.002872194614194792,1.787978247955191,bessel,n1,f06,
315198039.0,3.896914,3.92,0.0038817910023654727,0.0758,0.06,1.9046158684376738e-18,6.92,6.94,0.003881791002365455,0.0,0.02,0.0012939303341218233,289.69359395984037,bessel,n1,f06,
315211361.0,1.900078,1.88,0.007661859001132191,0.1383,0.12,1.2452053984800993e-17,6.34,6.32,0.006344622020662214,0.44,0.46,7.471232390880596e-17,63.355685968377045,bessel,n1,f06,
315239728.0,9.243751,9.26,0.003530747573428365,0.0801,0.06,1.73237504329876e-18,35.22,35.25,0.004263782773520318,0.0,0.02,0.00117691585780948,149.92281503708242,bessel,n1,f06,
652180991.0,5.208129,5.19,0.0027152374185085123,0.0585,0.05,2.6644836214601443e-18,5.65,5.63,0.0027152374185085365,0.67,0.7,0.0032789606989131474,2.3730409044781435,bessel,n1,f06,
100725706.0,13.24016,13.24,0.002474210994065087,0.1483,0.13,0.0008247369980217138,22.36,22.35,0.002987893638713466,0.92,0.93,0.0018670777886894661,3.2402195609634163,bessel,n1,f07,
101086161.0,6.21238,6.19,0.0027152374185085123,0.0892,0.07,2.6644836214601443e-18,11.93,11.91,0.0027152374185084637,0.82,0.85,0.0032789606989131466,2.9641624992183155,bessel,n1,f07,
101368192.0,4.25667,4.24,0.0027152374185085123,0.0661,0.05,2.6644836214601443e-18,8.23,8.21,0.0027152374185084637,0.48,0.51,0.003278960698913153,6.13924078765641,bessel,n1,f07,
102671819.0,2.828042,2.83,0.0020941725760953386,0.1309,0.11,0.0007254426603229045,7.81,7.8,0.002094172576095348,0.63,0.66,0.0023366687140446087,2.014398461956226,bessel,n1,f07,
102764809.0,4.037928,4.03,0.004806543835870319,0.1116,0.1,9.433397786291249e-18,9.13,9.11,0.00480654383587049,0.74,0.77,0.0016993698702071588,15.777905076230402,bessel,n1,f07,
102890318.0,1.508956,1.52,0.007661859001132191,0.141,0.13,1.2452053984800993e-17,4.62,4.6,0.006344622020662214,0.51,0.54,9.961643187840795e-17,56.388890336514365,bessel,n1,f07,
102912369.0,9.201536,9.19,0.00304393848584934,0.1021,0.08,0.0,17.03,17.06,0.003675904949222099,0.01,0.03,0.0015219692429246214,223.43006043136546,bessel,n1,f07,
105209106.0,4.204644,4.22,0.003881791002365456,0.0771,0.06,1.9046158684376738e-18,6.2,6.22,0.003881791002365456,0.0,0.02,0.0012939303341218233,9.514003417015864,bessel,n1,f07,
105793995.0,4.860616,4.88,0.0014402499835192548,0.1599,0.14,0.0013192267418004062,9.66,9.68,0.0014402499835192162,1.04,1.04,0.0016302072044548847,0.8326869076056133,bessel,n1,f07,
105819653.0,9.756373,9.76,0.0019096564341013478,0.0468,0.04,0.0006751655071448066,13.06,13.07,0.0019096564341014156,0.66,0.69,0.0023061292368623237,0.5959265929710899,bessel,n1,f07,
105833549.0,2.994279,3.01,0.002980826161307448,0.1039,0.09,0.0,6.71,6.7,0.002980826161307462,0.83,0.85,0.002980826161307475,2.593960263091344,bessel,n1,f07,
105891283.0,95.270554,95.29,0.0038817910023658,0.1282,0.11,7.618463473750695e-18,97.61,97.63,0.003881791002365249,0.0,0.02,0.0012939303341218233,214.06487771310904,bessel,n1,f07,
106017681.0,8.886623,8.91,0.0035307475734284903,0.1122,0.09,3.46475008659752e-18,18.61,18.62,0.004263782773520447,0.0,0.02,0.00117691585780948,9.159599421040873,bessel,n1,f07,
110839339.0,4.035144,4.02,0.0022090346883509404,0.0941,0.07,0.0007363448961169824,9.21,9.19,0.0022090346883510193,0.64,0.67,0.0025507735439372838,1.7861440974775962,bessel,n1,f07,
315198039.0,3.896914,3.92,0.0038817910023654727,0.0758,0.06,1.9046158684376738e-18,6.92,6.94,0.003881791002365455,0.0,0.02,0.0012939303341218233,284.83456178062636,bessel,n1,f07,
315211361.0,1.900078,1.88,0.007661859001132191,0.1383,0.12,1.2452053984800993e-17,6.34,6.32,0.006344622020662214,0.44,0.46,7.471232390880596e-17,62.385322327642584,bessel,n1,f07,
315239728.0,9.243751,9.26,0.003530747573428365,0.0801,0.06,1.73237504329876e-18,35.22,35.25,0.004263782773520318,0.0,0.02,0.00117691585780948,145.7241357215159,bessel,n1,f07,
652180991.0,5.208129,5.19,0.0027152374185085123,0.0585,0.05,2.6644836214601443e-18,5.65,5.63,0.0027152374185085365,0.67,0.7,0.0032789606989131474,2.314672791438227,bessel,n1,f07,
100725706.0,13.24016,13.26,0.002474210994065087,0.1483,0.13,0.0008247369980217138,22.36,22.34,0.002987893638713466,0.92,0.93,0.0018670777886894661,3.0869135668538874,bessel,n1,f08,
101086161.0,6.21238,6.19,0.0027152374185085123,0.0892,0.07,2.6644836214601443e-18,11.93,11.91,0.0027152374185084637,0.82,0.85,0.0032789606989131466,2.9323766718342683,bessel,n1,f08,
101368192.0,4.25667,4.24,0.0027152374185085123,0.0661,0.05,2.6644836214601443e-18,8.23,8.21,0.0027152374185084637,0.48,0.51,0.003278960698913153,6.0859826406724125,bessel,n1,f08,
102671819.0,2.828042,2.85,0.0019955451464314985,0.1309,0.11,0.0007026102835212931,7.81,7.81,0.001995545146431507,0.63,0.66,0.002258576065120535,2.067925652969961,bessel,n1,f08,
102764809.0,4.037928,4.03,0.004806543835870319,0.1116,0.1,9.433397786291249e-18,9.13,9.11,0.00480654383587049,0.74,0.77,0.0016993698702071588,15.1032493626291,bessel,n1,f08,
102890318.0,1.508956,1.49,0.007661859001132191,0.141,0.13,1.2452053984800993e-17,4.62,4.62,0.006344622020662214,0.51,0.54,9.961643187840795e-17,55.31619391888946,bessel,n1,f08,
102912369.0,9.201536,9.19,0.00304393848584934,0.1021,0.08,0.0,17.03,17.06,0.003675904949222099,0.01,0.03,0.0015219692429246214,221.7529664586045,bessel,n1,f08,
105209106.0,4.204644,4.22,0.003881791002365456,0.0771,0.06,1.9046158684376738e-18,6.2,6.22,0.003881791002365456,0.0,0.02,0.0012939303341218233,9.304318752034836,bessel,n1,f08,
105793995.0,4.860616,4.88,0.0014402499835192548,0.1599,0.14,0.0013192267418004062,9.66,9.66,0.0014402499835192162,1.04,1.03,0.0016302072044548847,0.8289035431109592,bessel,n1,f08,
105819653.0,9.756373,9.76,0.0019096564341013478,0.0468,0.04,0.0006751655071448066,13.06,13.06,0.0019096564341014156,0.66,0.69,0.0023061292368623237,0.5876332787351438,bessel,n1,f08,
105833549.0,2.994279,3.01,0.002980826161307448,0.1039,0.09,0.0,6.71,6.73,0.002980826161307462,0.83,0.85,0.002980826161307475,2.445049590485579,bessel,n1,f08,
105891283.0,95.270554,95.29,0.0038817910023658,0.1282,0.11,7.618463473750695e-18,97.61,97.63,0.003881791002365249,0.0,0.02,0.0012939303341218233,214.04029845338016,bessel,n1,f08,
106017681.0,8.886623,8.91,0.0035307475734284903,0.1122,0.09,3.46475008659752e-18,18.61,18.62,0.004263782773520447,0.0,0.02,0.00117691585780948,9.134671086307455,bessel,n1,f08,
